ID,USO,TIPO_ARMA,MARCA,CALIBRE,FORCA,NUMERACAO_ARMA,FABRICACAO,QUALIFICACAO,RELACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
44402,PERMITIDO,REVOLVER,ROSSI,22,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Zona Urbana,17/07/2022 21:00:00,2022,7,Jul,17,Dom,21,Noite,Maceió,Benedito Bentes,"APRIGIO VILELA - ANTENOR CÂNDIDO DA SILVA-PROXÍMO A MECEÁRIA - (DEUS AMOR) (Latitude -9,584790 Longitude -35,7065229712)",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,706642","-9,584999"
44477,PERMITIDO,REVOLVER,TAURUS,38,PM,1266170,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,19/07/2022 00:00:00,2022,7,Jul,19,Ter,0,Madrugada,Marechal Deodoro,Massagueira,MASSAGUEIRA/ COM AL 101 SUL,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,833919","-9,736189"
44673,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,POSSE ILEGAL,Apreendida,Residência,19/07/2022 13:00:00,2022,7,Jul,19,Ter,13,Tarde,Mata Grande,Centro,RUA DO HOSPITAL-PROXIMO A ANTENA DE TELEFONIA,PROXIMO A ANTENA DE TELEFONIA,4ª RISP,24ª AISP,"-37,731182","-9,121102"
44478,PERMITIDO,REVOLVER,TAURUS,38,PM,1780515,NACIONAL,POSSE ILEGAL,Apreendida,,20/07/2022 00:53:00,2022,7,Jul,20,Qua,0,Madrugada,Maceió,Mangabeiras,RUA MANOEL FONTES FONTAN,"Latitude -9,643249 Longitude -35,7146073175",1ª RISP,01ª AISP,"-35,714764","-9,642929"
44482,PERMITIDO,RIFLE,NI,44,PM,31035,NI,POSSE ILEGAL,Apreendida,Residência,20/07/2022 05:00:00,2022,7,Jul,20,Qua,5,Madrugada,Rio Largo,Mata do Rolo,"CONJ. ANTÔNIO LINS	QUADRA 38, 08",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,810663","-9,486041"
44480,PERMITIDO,ESPINGARDA,CBC,12,PM,1377192MOD151,NACIONAL,POSSE ILEGAL,Apreendida,Outro,20/07/2022 06:00:00,2022,7,Jul,20,Qua,6,Manhã,Santana do Ipanema,Centro,"RUA VEREADOR JOAO FRANCISCO CAVALCANTE (CONJUNTO CAJARANA)-Latitude -9,374222 Longitude -37,2558229081",SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,248848","-9,368407"
44481,PERMITIDO,REVOLVER,SMITH & WESSON,32,PM,647133,ESTRANGEIRA,POSSE ILEGAL,Apreendida,,20/07/2022 06:05:00,2022,7,Jul,20,Qua,6,Manhã,Rio Largo,Centro,RUA ALTO DA BOA VISTA,,1ª RISP,09ª AISP,"-35,856138","-9,48188"
44484,PERMITIDO,ESPINGARDA,NI,12,PM,T152239,NI,POSSE ILEGAL,Apreendida,,20/07/2022 07:18:00,2022,7,Jul,20,Qua,7,Manhã,Rio Largo,Centro,"RUA SANTA MARIA, 15",PRÓXIMO A ESCOLA JUDITE PEIVA,1ª RISP,09ª AISP,"-35,856179","-9,483455"
44485,PERMITIDO,REVOLVER,ROSSI,38,PM,213149,NACIONAL,POSSE ILEGAL,Apreendida,,20/07/2022 09:13:00,2022,7,Jul,20,Qua,9,Manhã,Santana do Ipanema,Centro,RUA SÃO JOÃO,"Latitude -9,369639 Longitude -37,2454484604",4ª RISP,23ª AISP,"-37,245597","-9,369546"
44492,PERMITIDO,REVOLVER,ROSSI,38,PC,J187758,NACIONAL,POSSE ILEGAL,Apreendida,Outro,20/07/2022 14:00:00,2022,7,Jul,20,Qua,14,Tarde,Novo Lino,Centro,AV. FLORIANO PEIXOTO,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,66214","-8,941392"
44487,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,PORTE ILEGAL,Apreendida,,20/07/2022 14:33:00,2022,7,Jul,20,Qua,14,Tarde,Maceió,Clima Bom,RUA NATAL,PRÓXIMO A SUBESTAÇÃO,1ª RISP,08ª AISP,"-35,784174","-9,578015"
44489,PERMITIDO,REVOLVER,TAURUS,38,PM,1442374,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,20/07/2022 15:00:00,2022,7,Jul,20,Qua,15,Tarde,Atalaia,Zona Rural,POVOADO PORANGABA,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,1089","-9,543125"
44490,PERMITIDO,REVOLVER,NI,38,PM,148322,NI,PORTE ILEGAL,Apreendida,,20/07/2022 19:35:00,2022,7,Jul,20,Qua,19,Noite,Maceió,Chã de Bebedouro,RUA DR. OSVALDO CRUZ,,1ª RISP,04ª AISP,"-35,756083","-9,621289"
44513,PERMITIDO,REVOLVER,TAURUS,38,PM,1383539,NACIONAL,POSSE ILEGAL,Apreendida,Residência,21/07/2022 06:00:00,2022,7,Jul,21,Qui,6,Manhã,Passo de Camaragibe,Zona Rural,POVOADO AGROVILA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44515,NI,ESPINGARDA,NI,NI,PM,,NI,POSSE ILEGAL,Apreendida,Residência,21/07/2022 06:00:00,2022,7,Jul,21,Qui,6,Manhã,Passo de Camaragibe,Zona Rural,POVOADO AGROVILA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44512,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,POSSE ILEGAL,Apreendida,Residência,21/07/2022 06:00:00,2022,7,Jul,21,Qui,6,Manhã,Passo de Camaragibe,Zona Rural,POVOADO AGROVILA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44516,PERMITIDO,ESPINGARDA,ROSSI,28,PM,,NACIONAL,POSSE ILEGAL,Apreendida,,21/07/2022 07:03:00,2022,7,Jul,21,Qui,7,Manhã,Passo de Camaragibe,Zona Rural,AGROVILA,,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44517,PERMITIDO,GARRUNCHA,NI,36,PM,,NI,POSSE ILEGAL,Apreendida,,21/07/2022 07:03:00,2022,7,Jul,21,Qui,7,Manhã,Passo de Camaragibe,Zona Rural,AGROVILA,,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44518,PERMITIDO,GARRUNCHA,NI,22,PM,,NI,POSSE ILEGAL,Apreendida,,21/07/2022 07:03:00,2022,7,Jul,21,Qui,7,Manhã,Passo de Camaragibe,Zona Rural,AGROVILA,,2ª RISP,15ª AISP,"-35,480621","-9,254817"
44519,PERMITIDO,ESPINGARDA,CBC,28,PM,,NACIONAL,DESOVA,Apreendida,Área Rural,21/07/2022 15:00:00,2022,7,Jul,21,Qui,15,Tarde,Marechal Deodoro,Zona Rural,"COORDENADAS GEOGRÁFICAS: 52°30''35"", 13°22''10"".",SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,947446","-9,720494"
44520,PERMITIDO,REVOLVER,TAURUS,38,PM,368117,NACIONAL,PORTE ILEGAL,Apreendida,,21/07/2022 18:15:00,2022,7,Jul,21,Qui,18,Noite,Piaçabuçu,Zona Rural,,BEIRA DO RIO,3ª RISP,19ª AISP,"-36,439893","-10,40153"
44522,PERMITIDO,REVOLVER,ROSSI,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Zona Urbana,21/07/2022 21:00:00,2022,7,Jul,21,Qui,21,Noite,Maceió,Vergel do Lago,PRAÇA PADRE CÍCERO,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,758114","-9,659154"
44546,PERMITIDO,REVOLVER,NI,38,PM,458035,NACIONAL,DESOVA,Apreendida,Via Pública,22/07/2022 07:00:00,2022,7,Jul,22,Sex,7,Manhã,São Miguel dos Campos,Centro,TERRENO BALDIO POR TRÁS DO POSTO VIA SUL CONJUNTO HÉLIO JATOBÁ 3,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,12442","-9,773935"
44548,PERMITIDO,ESPINGARDA,CBC,12,PM,143405,NACIONAL,POSSE ILEGAL,Apreendida,Área Rural,22/07/2022 09:00:00,2022,7,Jul,22,Sex,9,Manhã,São Miguel dos Campos,Zona Rural,FAZENDA CONCEIÇÃO,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,12442","-9,773935"
44549,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,Via Pública,22/07/2022 15:00:00,2022,7,Jul,22,Sex,15,Tarde,Marechal Deodoro,Zona Rural,"LAGOA MUNDAÚ, RIACHO VELHO",SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,892368","-9,710669"
44555,PERMITIDO,REVOLVER,NI,38,PM,,NI,PORTE ILEGAL,Apreendida,Via Pública,22/07/2022 17:00:00,2022,7,Jul,22,Sex,17,Tarde,Maceió,Vergel do Lago,AVENIDA SENADOR RUI PALMEIRA-EM FRENTE AO CAMPO DO COSMO.,PRÓXIMO AO CAMPO COSMO,1ª RISP,02ª AISP,"-35,762441","-9,651808"
44551,PERMITIDO,REVOLVER,TAURUS,38,PM,1793019,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,22/07/2022 18:00:00,2022,7,Jul,22,Sex,18,Noite,Maceió,Benedito Bentes,CONJ. BENEDITO BENTES I-AV CACHOEIRA DO MEIRIM-EM FRENTE AO CAIQUE ( CENTRO DE APOIO EDUCACIONAL ),DEFRONE AO CAIC,1ª RISP,06ª AISP,"-35,729297","-9,544848"
44553,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,22/07/2022 19:00:00,2022,7,Jul,22,Sex,19,Noite,Maceió,Pescaria,"LOTEAMENTO PARANHOS-EM FRENTE A CASA DE 213, EM FRENTE AO DEPÓSITO LIGUE GÁS",SEM INFORMAÇÃO,1ª RISP,01ª AISP,"-35,749362","-9,673647"
44560,PERMITIDO,ESPINGARDA,ROSSI,28,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Área Rural,23/07/2022 17:00:00,2022,7,Jul,23,Sáb,17,Tarde,Atalaia,Zona Rural,POVOADO OURICURI-PROXIMO AO PONTO DE TAXISTA,PROXIMO AO PONTO DE TAXISTA,2ª RISP,13ª AISP,"-36,17622","-9,542904"
44559,PERMITIDO,REVOLVER,NI,32,PM,,NI,PORTE ILEGAL,Apreendida,Zona Urbana,23/07/2022 17:00:00,2022,7,Jul,23,Sáb,17,Tarde,Senador Rui Palmeira,Centro,"AVENIDA MUNIZ FALCÃO, 94 - Latitude -9,466978 Longitude -37,4560644298",SEM INFORMAÇÃO,4ª RISP,25ª AISP,"-37,456213","-9,467414"
44562,PERMITIDO,ESPINGARDA,ARTESANAL,28,PM,,NI,PORTE ILEGAL,Apreendida,Zona Urbana,23/07/2022 21:00:00,2022,7,Jul,23,Sáb,21,Noite,Maravilha,Zona Rural,"POVOADO SAO CRISTOVÃO (Latitude -9,309910 Longitude -37,4323704641)",SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,432371","-9,30991"
44572,RESTRITO,PISTOLA,TAURUS,9,PM,ADC042318,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,24/07/2022 01:00:00,2022,7,Jul,24,Dom,1,Madrugada,Maceió,Vergel do Lago,RUA FORMOSA-NA VILA KENNEDY.,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,758526","-9,663119"
44573,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,24/07/2022 16:00:00,2022,7,Jul,24,Dom,16,Tarde,Rio Largo,Utinga Leão,LOT. 1 TERRAS DE ULTINGA-QUADRA J-PROXIMO AO CEASA,LOTE 1,1ª RISP,09ª AISP,"-35,807348","-9,535239"
44577,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,DESOVA,Apreendida,Área Rural,24/07/2022 16:00:00,2022,7,Jul,24,Dom,16,Tarde,Capela,Zona Rural,USINA JOÃO DE DEUS,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,086689","-9,389932"
44575,RESTRITO,PISTOLA,TAURUS,40,PM,SSR22933,NACIONAL,POSSE ILEGAL,Apreendida,,24/07/2022 18:42:00,2022,7,Jul,24,Dom,18,Noite,Maceió,Jacintinho,"RUA SANTO ANTÔNIO, 63",,1ª RISP,05ª AISP,"-35,715567","-9,641003"
44601,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,PORTE ILEGAL,Apreendida,,25/07/2022 17:15:00,2022,7,Jul,25,Seg,17,Tarde,Cajueiro,Centro,RUA OTACILIO COSTA MATA,,2ª RISP,13ª AISP,"-36,145001","-9,397167"
44602,PERMITIDO,RIFLE,CBC,22,PM,EVE4655891,NACIONAL,PORTE ILEGAL,Apreendida,,25/07/2022 22:46:00,2022,7,Jul,25,Seg,22,Noite,Poço das Trincheiras,Zona Rural,POVOADO ALTO DO TAMANDUÁ,PAREDÃO DA BARRAGEM,4ª RISP,23ª AISP,"-37,214028","-9,237821"
44604,PERMITIDO,PISTOLA,TAURUS,380,PM,KGY25652,NACIONAL,PORTE ILEGAL,Apreendida,,25/07/2022 22:46:00,2022,7,Jul,25,Seg,22,Noite,Poço das Trincheiras,Zona Rural,POVOADO ALTO DO TAMANDUÁ,PAREDÃO DA BARRAGEM,4ª RISP,23ª AISP,"-37,214028","-9,237821"
44605,RESTRITO,PISTOLA,TAURUS,9,PM,ACD781588,NACIONAL,PORTE ILEGAL,Apreendida,,25/07/2022 23:44:00,2022,7,Jul,25,Seg,23,Noite,Maceió,Pajuçara,R. EPAMINONDAS GRACINDO,PROX AO HOTEL OUTRO BRANCO,1ª RISP,01ª AISP,"-35,717949","-9,672133"
44626,PERMITIDO,ESPINGARDA,CBC,28,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,26/07/2022 00:00:00,2022,7,Jul,26,Ter,0,Madrugada,Maceió,Cidade Universitária,RESIDENCIAL OITICICA 2 / RUA TANCREDO NEVES-BLOCO WY / APART 4,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,74505","-9,537038"
44632,PERMITIDO,ESPINGARDA,BOITO,16,PM,783733,NACIONAL,POSSE ILEGAL,Apreendida,,26/07/2022 11:16:00,2022,7,Jul,26,Ter,11,Manhã,Coruripe,Zona Rural,POVOADO BARREIRAS,,3ª RISP,22ª AISP,"-36,165033","-10,151622"
44631,PERMITIDO,ESPINGARDA,ROSSI,28,PM,S486077,NACIONAL,POSSE ILEGAL,Apreendida,,26/07/2022 11:16:00,2022,7,Jul,26,Ter,11,Manhã,Coruripe,Zona Rural,POVOADO BARREIRAS,,3ª RISP,22ª AISP,"-36,165033","-10,151622"
44633,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,POSSE ILEGAL,Apreendida,,26/07/2022 22:05:00,2022,7,Jul,26,Ter,22,Noite,Maceió,Chã de Bebedouro,LADEIRA DE PEDRAS - ÁREA VERDE,,1ª RISP,04ª AISP,"-35,757032","-9,618739"
44666,PERMITIDO,REVOLVER,COLT,38,PM,1990575,NACIONAL,POSSE ILEGAL,Apreendida,,27/07/2022 00:14:00,2022,7,Jul,27,Qua,0,Madrugada,Maceió,Bom Parto,R. GEN. HERMES - BOM PARTO MACEIÓ - AL,PRÓXIMA AO SUPERMERCADO UNI COMPRAS,1ª RISP,04ª AISP,"-35,742027","-9,650445"
44670,PERMITIDO,GARRUNCHA,NI,32,PM,,NI,DESOVA,Apreendida,Via Pública,27/07/2022 10:00:00,2022,7,Jul,27,Qua,10,Manhã,Viçosa,Zona Rural,COMUNIDADE ESTRADA NOVA,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,251633","-9,358964"
44667,PERMITIDO,REVOLVER,TAURUS,38,PM,NLB578163,NACIONAL,POSSE ILEGAL,Apreendida,Zona Urbana,27/07/2022 17:00:00,2022,7,Jul,27,Qua,17,Tarde,Joaquim Gomes,Centro,"RUA JOSÉ PEREIRA DE BARROS , 01 - MATADOURO - JOAQUIM GOMES/AL",PRÓXIMO A RÁDIO COMUNITÁRIA,2ª RISP,14ª AISP,"-35,758598","-9,12916"
44697,PERMITIDO,REVOLVER,BERETTA,32,PM,897438,NACIONAL,PORTE ILEGAL,Apreendida,Outro,28/07/2022 05:00:00,2022,7,Jul,28,Qui,5,Madrugada,Maceió,Cidade Universitária,CONJ. EUSTÁQUIO GOMES-SEGUNDA ROTATORIA DO CONJUNTO,EUSTAQUIO GOMES,1ª RISP,07ª AISP,"-35,779594","-9,538991"
44695,PERMITIDO,REVOLVER,ROSSI,38,PM,176385,NACIONAL,POSSE ILEGAL,Apreendida,,28/07/2022 07:06:00,2022,7,Jul,28,Qui,7,Manhã,Arapiraca,Brasiliana,RUA ZEFERINO PEDRO DA SILVA,,3ª RISP,16ª AISP,"-36,663611","-9,735434"
44698,NI,GARRUNCHA,ARTESANAL,NI,PM,,NI,POSSE ILEGAL,Apreendida,,28/07/2022 20:28:00,2022,7,Jul,28,Qui,20,Noite,Maceió,Jacintinho,CONJ MELO COSTA,EM FRENTE A PANIFICAÇÃO DO REGINALDO,1ª RISP,05ª AISP,"-35,727851","-9,648071"
44704,PERMITIDO,REVOLVER,ROSSI,38,PM,66396,NACIONAL,PORTE ILEGAL,Apreendida,Outro,28/07/2022 21:00:00,2022,7,Jul,28,Qui,21,Noite,Porto Real do Colégio,Zona Rural,"BR 101, KM 242 (POSTO FISCAL)",SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,827338","-10,18003"
44701,PERMITIDO,REVOLVER,TAURUS,38,PM,919960,NACIONAL,POSSE ILEGAL,Apreendida,Residência,29/07/2022 23:00:00,2022,7,Jul,29,Sex,23,Noite,Marechal Deodoro,Francês,"R. DO COROTE, 41 - R. ENCEADA DO FRANCÊS.",SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,851064","-9,764889"
44721,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 09:00:00,2022,7,Jul,30,Sáb,9,Manhã,São Miguel dos Campos,Zona Rural,FAZENDA SÃO SEBASTIÃO-BARRO BRANCO,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,140915","-9,849445"
44726,PERMITIDO,ESPINGARDA,NI,20,PM,75497,NI,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 11:00:00,2022,7,Jul,30,Sáb,11,Manhã,Penedo,Zona Rural,POVOADO PALMEIRA ALTA,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,404272","-10,110019"
44727,PERMITIDO,ESPINGARDA,ROSSI,28,PM,1967,NACIONAL,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 11:00:00,2022,7,Jul,30,Sáb,11,Manhã,Penedo,Zona Rural,POVOADO PALMEIRA ALTA,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,404272","-10,110019"
44720,PERMITIDO,ESPINGARDA,CBC,28,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 11:00:00,2022,7,Jul,30,Sáb,11,Manhã,Capela,Centro,FAZENDA CAMARATUBA,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,082724","-9,41254"
44724,PERMITIDO,ESPINGARDA,NI,20,PM,784,NI,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 11:00:00,2022,7,Jul,30,Sáb,11,Manhã,Penedo,Zona Rural,POVOADO PALMEIRA ALTA,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,404272","-10,110019"
44725,PERMITIDO,ESPINGARDA,NI,32,PM,233907,NI,POSSE ILEGAL,Apreendida,Área Rural,30/07/2022 11:00:00,2022,7,Jul,30,Sáb,11,Manhã,Penedo,Zona Rural,POVOADO PALMEIRA ALTA,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,404272","-10,110019"
44729,PERMITIDO,REVOLVER,TAURUS,38,PM,0F289429,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,30/07/2022 13:00:00,2022,7,Jul,30,Sáb,13,Tarde,Novo Lino,Zona Rural,FAZENDA AQUIDABAN-PROX A CAMPESTRE,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,648953","-8,974572"
44723,PERMITIDO,ESPINGARDA,20,CBC,PM,1109375,NACIONAL,POSSE ILEGAL,Apreendida,,30/07/2022 16:16:00,2022,7,Jul,30,Sáb,16,Tarde,Penedo,Zona Rural,POVOADO PALMEIRA ALTA,,3ª RISP,19ª AISP,"-36,404272","-10,110019"
44730,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,PORTE ILEGAL,Apreendida,Via Pública,30/07/2022 20:00:00,2022,7,Jul,30,Sáb,20,Noite,Maceió,Cidade Universitária,FORENE - RUA ELZA MONNERA-TEM FRENTE A EMPRESA DE ÔNIBUS. POR TRA¿S DO POSTO DO PICUÍ,POR TRA¿S DO POSTO DO PICUÍ,1ª RISP,07ª AISP,"-35,793231","-9,527851"
44733,PERMITIDO,REVOLVER,TAURUS,32,PM,746060,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,31/07/2022 09:00:00,2022,7,Jul,31,Dom,9,Manhã,Santana do Ipanema,Zona Rural,"BARAUNA - SÍTIO PEDRA RICA (Latitude -9,285974 Longitude -37,1016938487)",SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,101694","-9,285974"
44735,PERMITIDO,ESPINGARDA,CBC,12,PM,727A72,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,31/07/2022 09:00:00,2022,7,Jul,31,Dom,9,Manhã,Santana do Ipanema,Zona Rural,"BARAUNA - SÍTIO PEDRA RICA (Latitude -9,285974 Longitude -37,1016938487)",SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,101694","-9,285974"
44732,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,PORTE ILEGAL,Apreendida,Área Rural,31/07/2022 09:00:00,2022,7,Jul,31,Dom,9,Manhã,Santana do Ipanema,Zona Rural,"BARAUNA - SÍTIO PEDRA RICA (Latitude -9,285974 Longitude -37,1016938487)",SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,101694","-9,285974"
44739,PERMITIDO,ESPINGARDA,NI,28,PM,9270,NI,POSSE ILEGAL,Apreendida,Área Rural,31/07/2022 11:00:00,2022,7,Jul,31,Dom,11,Manhã,Novo Lino,Zona Rural,FAZENDA COCALZINHO,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,662414","-8,931455"
44731,PERMITIDO,REVOLVER,TAURUS,38,PM,890092,NACIONAL,PORTE ILEGAL,Apreendida,,31/07/2022 15:40:00,2022,7,Jul,31,Dom,15,Tarde,Penedo,Zona Rural,RUA SANTO ANTONIO,PRÓXIMO À IGREJA SANTO ANTÔNIO,3ª RISP,19ª AISP,"-36,591349","-10,19998"
44757,RESTRITO,REVOLVER,SMITH & WESSON,357,PM,ABJ946429,ESTRANGEIRA,PORTE ILEGAL,Apreendida,Zona Urbana,31/07/2022 19:00:00,2022,7,Jul,31,Dom,19,Noite,Pão de Açúcar,Centro,"ALTO DA TORRE-PRÓXIMO À CHÁCARA DO HEITOR (Latitude -9,747665 Longitude -37,4483067927)",PRÓXIMO À CHÁCARA DO HEITOR,4ª RISP,25ª AISP,"-37,448307","-9,747665"
44738,PERMITIDO,REVOLVER,TAURUS,38,PM,1488729,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,31/07/2022 20:00:00,2022,7,Jul,31,Dom,20,Noite,Maceió,Feitosa,RUA VALDEMIRO NUNES DE ALENCAR BARROS-PRÓXIMO DO COLÉGIO ADVENTISTA.,PRÓXIMO AO MERCADINHO BOM DE PREÇO,1ª RISP,05ª AISP,"-35,714543","-9,632953"
44736,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,DESOVA,Apreendida,Via Pública,31/07/2022 20:00:00,2022,7,Jul,31,Dom,20,Noite,Maceió,Serraria,GROTA DA SAMAMBAIA-RUA JOSE FERREIRA DE ALMEIDA,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,718942","-9,60874"
44762,PERMITIDO,GARRUNCHA,ARTESANAL,22,PM,,NI,PORTE ILEGAL,Apreendida,,01/08/2022 07:09:00,2022,8,Ago,1,Seg,7,Manhã,Ouro Branco,Centro,RUA ANTÔNIO JILÓ,,4ª RISP,23ª AISP,"-37,355234","-9,160819"
44769,PERMITIDO,ESPINGARDA,NI,12,PM,52240,NI,POSSE ILEGAL,Apreendida,Outro,01/08/2022 21:00:00,2022,8,Ago,1,Seg,21,Noite,Maceió,Clima Bom,RUA LUÍS CLEMENTE VASCONCELOS-PRÓXIMO À IGREJA ASSEMBLEIA DE DEUS,PRÓXIMO À IGREJA ASSEMBLEIA DE DEUS,1ª RISP,08ª AISP,"-35,783058","-9,569782"
44764,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,Via Pública,01/08/2022 21:00:00,2022,8,Ago,1,Seg,21,Noite,Passo de Camaragibe,Centro,RUA DO CAMARÃO-PRÓXIMO A RUA DA PRAÇA,PRÓXIMO A RUA DA PRAÇA,2ª RISP,15ª AISP,"-35,48997","-9,238146"
44767,PERMITIDO,REVOLVER,CASTELO,22,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Outro,01/08/2022 22:00:00,2022,8,Ago,1,Seg,22,Noite,Maceió,Ponta Grossa,RUA FORMOSA-PERTO DA ACADEMIA HC FITNESS,PERTO DA ACADEMIA HC FITNESS,1ª RISP,02ª AISP,"-35,753225","-9,663741"
44765,PERMITIDO,REVOLVER,NI,38,PM,LJ690092,NI,PORTE ILEGAL,Apreendida,Outro,01/08/2022 22:00:00,2022,8,Ago,1,Seg,22,Noite,Maceió,Ponta Grossa,RUA FORMOSA-PERTO DA ACADEMIA HC FITNESS,PERTO DA ACADEMIA HC FITNESS,1ª RISP,02ª AISP,"-35,753225","-9,663741"
44771,PERMITIDO,REVOLVER,TAURUS,32,PM,524342,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,01/08/2022 22:00:00,2022,8,Ago,1,Seg,22,Noite,Maceió,Cidade Universitária,AV. GRAN JARDIM-PRÓXIMO A ROTATÓRIA DO CONJUNTO,PRÓXIMO A ROTATÓRIA DO CONJUNTO,1ª RISP,07ª AISP,"-35,773567","-9,533518"
44802,PERMITIDO,ESPINGARDA,NI,36,PM,,NI,PORTE ILEGAL,Apreendida,Via Pública,02/08/2022 10:00:00,2022,8,Ago,2,Ter,10,Manhã,Canapi,Zona Rural,RODOVIA BR 423 POVOADO CARIÉ,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-37,515807","-9,193945"
44831,PERMITIDO,REVOLVER,TAURUS,32,PC,787117,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,02/08/2022 15:00:00,2022,8,Ago,2,Ter,15,Tarde,Capela,Centro,RUA FRANCISCO AVELINO-BORRACHARIA,BORRACHARIA,2ª RISP,13ª AISP,"-36,076413","-9,413799"
44806,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,POSSE ILEGAL,Apreendida,Via Pública,02/08/2022 16:00:00,2022,8,Ago,2,Ter,16,Tarde,Passo de Camaragibe,Zona Rural,BARRA DE CAMARAGIBE - RUA DO PRESÍDIO,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,417569","-9,304952"
